,WDID,STATUS,SPILL_ID,SPILL_LOC_NAME,SPILL_VOL,REACH_SURFACE,REACH_STORM_DRAINPIPE,RETURN_TO_SSS,SPILL_VOL_RECOVER,SPILL_VOL_REACH_SURF,LATTITUDE_DECIMAL_DEGREES,LONGITUDE_DECIMAL_DEGREES,ADDRESS,CITY,ZIP,SPILL_LOC_DESC,APPEAR_PT,APPEAR_PT_EXPLAIN,FINAL_SPILL_DEST,FINAL_SPILL_DEST_EXPL,START_DT,AGENCY_NOTIFY_DT,OPRTOR_ARRVL_DT,EST_END_DT,SPILL_CAUSE,SPILL_CAUSE_EXPLAIN,SSO_PLSD_SOURCE_PLSD,SSO_PLSD_SOURCE_EXPLAIN,WHERE_FAILURE_OCCUR,WHERE_FAIL_OCCUR_EXP,DIAMETER_OF_SEWER,MATERIAL_SEWER_PIPE,AGE_SEWER_PIPE,RESPONSE_ACTIVITIES,RESPONSE_ACTIVITIES_EXPL,Unnamed: 35
45,1SSO10037,Active,757473,Big John's Market 1345 Healdburg Ave,500.0,Yes,Yes,Yes,500.0,400.0,38.62651,-122.87397,1345 Healdsburg,Healdsburg,95448.0,Building cleanout spilled into storm drain. Storm drain  discharged into Foss Creek. Contained to  slow moving creek,Building or structure,Big Johns Market building cleanout,Combined storm drain (combined CS only),Grease blockage was cleared. vacuum truck was used to recover water and contaminants from Foss Creek. storm draines were flushed with fresh water. All wash water was also recovered.  Most of the recovered water was directed into the sanitary sewer. Remainder of the wastewater was  transported to the wastewater treatment plant,24-SEP-10 08.00.00.000000 PM,09/25/2010 13:36,09/25/2010 13:59,25-SEP-10 03.00.00.000000 PM,Grease deposition (FOG), ,,,Other (specify below),Private Cleanout at the building, , , ,Other (specify below),",cleared blockage, collected spill samples from creek cleaned storm drain vacuumed creekbed of all contaminants",
46,1SSO10037,Active,757863,"1345 Healdsburg Ave   Healdsburg , CA",500.0,Yes,Yes,Yes,24000.0,500.0,38.62655,-122.87399,1345 Healdsburg,Healdsburg,95448.0,building cleanout spillled sewage into parking lot.  fluid  flowed to nearby  storm drain inlet. then travled to nerby Foss Creek. Sewage was contained and recovered, ,sewage from Big John's market  cleanout spilled into parking lot  travled to storm drain box then flowed to nearby Foss Creek.  All contaminants were contained and recovered with the assistance of a vacuum truck, ,"Recovered all sewage from creek with a vacuum truck. Samples were collect at source, upstream, and down stream to quantify the effects of the spill",24-SEP-10 12.00.00.000000 AM,09/25/2010 13:36,09/25/2010 14:00,25-SEP-10 12.00.00.000000 AM,Grease deposition (FOG), ,,,Upper Lateral, , , , ,Other (specify below),The blockage was cleared. the parking lot was cleaned. the storm drain was flushed. all cleaning water was vacuumed up. all contaminated water in the creek was recovered.,
47,1SSO10037,Active,757988,1345 Healdsburg,500.0,Yes,Yes,Yes,24000.0,500.0,38.62659,-122.87393,1345 Healdsburg,Healdsburg,95448.0,Building sewer cleanout,Gravity sewer,"Building cleanout spilled into parking area, travled to storm drain the flowed to Foss Creek. Sewage was contained to  area down stream",Surface water,Water was contained to creek bed down stream of Big John's Market,24-SEP-10 09.00.00.000000 PM,09/25/2010 13:36,09/25/2010 14:00,25-SEP-10 04.00.00.000000 PM,Grease deposition (FOG), ,,,Upper Lateral,Excessive greae caused blockage. sewage spilled out of buiding cleanout, , , ,Returned all or portion of spill to sanitary sewer system,"Cleared blockage, flushed storm drian with fresh water. used a vacuum truck to recover all the contaminated water in creek and washdown water. All recoverd water was either discharged into to sanitary sewer system and also to the Wastewater Treatment plant for final disposal",
48,1SSO10037,Active,757998,1345 Healdsburg Ave,500.0,Yes,Yes,Yes,500.0,500.0,38.62659,-122.87393,1345 Healdsburg,Healdsburg,95448.0,"Building  cleanout of Big John's Market overflowed. The business owner states that they thought they had somekind of sewer problem on Friday night as they could smell sewage. I wasnt until Saturday  when the  sewage was seen overflowing. Fire Department, Public Works, Fish and Game and Police Department  worked together to resolve the problem. Private sewer contractor was called to clear blockage, public works flushed storm drain and vacuumed Foss Creek",Building or structure;Gravity sewer,"Building cleanout spilled into parking area, traveled to a nearby storm drain then flowed into Foss Creek. Sewage was contained the creek downstream of the overflow",Surface water,Water was contained to a Foss Creek down stream of big John's market,24-SEP-10 09.00.00.000000 PM,09/25/2010 13:36,09/25/2010 14:00,25-SEP-10 04.00.00.000000 PM,Grease deposition (FOG),"If your office get three copies of this document, it because this system kept shutting down and I could not recover the information  I did not save the document , so I would try again. That's why three attempts were made. BD",,,Upper Lateral,Upper lateral, , , ,Cleaned-up (mitigated effects of spill);Contained all or portion of spill;Restored flow,"Private contractor cleared blockage, flushed storm drain with fresh water Used vacuum truck to recover all the contaminated water from the creek and drain. All water was pumped into the sanitary sewer or hauled to the wastewater treamtent plant for disposal. Fire marshall Linda Collister of the Healdsburg Fire Department  was the incident commander on this call. She made the notification to OES to distribute the information about the spill to the required agencies",
49,1SSO10037,Active,761181,761 Rose Lane,20.0,No,No,Not Applicable - Spill did not reach a separate storm drainpipe,20.0,0.0,38.61804,-122.86041,761 Rose,Healdsburg,95448.0,"Sewage spill from propertyline cleanout ,due to blockage in city maintained  sewer main",Gravity sewer, ,Unpaved surface, ,30-DEC-10 04.00.00.000000 PM,12/30/2010 16:04,12/30/2010 16:25,30-DEC-10 04.40.00.000000 PM,Root intrusion, ,,,Main, , , , ,Cleaned-up (mitigated effects of spill),All sewage was contained.  sewermain was cleared of blockage. All contaninated soil  recovered and transported to the wastewater treatment plant,
50,1SSO10037,Active,763253,524 Healdsburg Ave,30.0,No,No,Not Applicable - Spill did not reach a separate storm drainpipe,30.0,0.0,38.61515,-122.87139,524 Healdsburg,Healdsburg,95448.0,City staff responded and contained a sewer backup caused by Regina Plumbing Co. Regina Plumbing was cleaning a lateral that caused the overflow on the public works side of the lateral.,Gravity sewer,Sewage  came out of the property line cleanout,Street/curb and gutter,All sewage and cleanup water was transported to the wastewater treatment plant,10-JAN-11 09.00.00.000000 AM,01/10/2011 09:08,01/10/2011 09:25,10-JAN-11 09.45.00.000000 AM,Other (specify below),Private contractor cleaning a private lateral caused this blockage.,,,Lower Lateral,No Failure. The sewage  spilled from cleanout due to private contractor. He was trying to clean the lateral,4, , ,Contained all or portion of spill,City staff cleaned  up affected area.,
51,1SSO10037,Active,765327,250 Healdsburg Ave,5.0,No,No,Not Applicable - Spill did not reach a separate storm drainpipe,5.0,0.0,38.61016,-122.87024,250 Healdsburg,Healdsburg,95448.0,less than 5 gallons had discharged from the property line cleanout,Gravity sewer,less than 5 gallons had discharged from the property line cleanout,Street/curb and gutter,When City staff arrived on scene. Our crew  contained the water to prevent further runoff. Our crew used  sewer cleaning equipment to clear the blockage. The  water on the ground was recovered and transported to the  wastewater plant for disposal,28-MAR-11 04.00.00.000000 PM,03/28/2011 16:30,03/28/2011 16:35,28-MAR-11 06.30.00.000000 PM,Debri-General,Unknown quantity of debris,,,Lower Lateral, ,4, , ,Cleaned-up (mitigated effects of spill),City  crew responded to stoppage call. Once on scene  they  contained the wastewater. Used sewer cleaning equipment to clear the blockage. Our crew  recovered the wastewater with our Vacuum truck and cleaned up site. Transported the  5 gallons of wastewater to the wastewater treatment plant for disposal,
52,1SSO10037,Active,765356,608 University Ave,8.0,No,No,Not Applicable - Spill did not reach a separate storm drainpipe,8.0,0.0,38.61622,-122.86296,608 University,Healdsburg,95448.0,Sewer  overflow from the propertyline cleanout. Sewage was contained to the curb and gutter,Gravity sewer,5-8 gallons of sewage had discharged from the propertyline cleanout. City staff contained the sewage.City staff used a sewer auger to clear the blockage of roots. The wastewater was recovered and transported to the wastewater treatment plant for disposal,Street/curb and gutter, ,22-MAR-11 02.08.00.000000 PM,03/22/2011 14:08,03/22/2011 14:15,22-MAR-11 03.00.00.000000 PM,Root intrusion, ,,,Lower Lateral, ,4, , ,Cleaned-up (mitigated effects of spill),Root blockage was cleared. A video inspection of the lateral identified  roots in the lateral. This sewer lateral has been added to our 180 day sewer aguer list for preventative action.,
53,1SSO10037,Active,766229,233 Lincoln Street,5.0,No,No,Not Applicable - Spill did not reach a separate storm drainpipe,5.0,0.0,38.61782,-122.86782,233 Lincoln,Healdbsurg,95448.0,Sewage was observered flowing from propertyline cleanout,Gravity sewer,"Sewage was observered flowing from propertyline cleanout. total of five gallons spilled. Lateral was augured, line was televised to confirm line was clear. affected area  was cleaned up. Water was transported to the wastewater treatment plant for final disposal",Unpaved surface,City is responsible from the propertyline cleanout to the mainline. This was  on private property but our responsibility,30-APR-11 12.35.00.000000 PM,04/30/2011 12:35,04/30/2011 12:44,30-APR-11 01.25.00.000000 PM,Debri-General, ,,,Lower Lateral,Blockage in lower lateral, , , ,Contained all or portion of spill;Inspected sewer using CCTV to determine cause;Restored flow;Returned all or portion of spill to sanitary sewer system,City staff responded to above location. Used auger to clear blockage. Staff videotaped the sewer lateral to confirm no debris in line. Staff cleaned up the spilled sewage and transported to the wastewater treatment plant. Made notifications to O E S and RWQCB,
54,1SSO10037,Active,767172,111 Healdsburg Ave  Healdsburg,30.0,Yes,Yes,No,15.0,15.0,38.6039,-122.86791,111 Healdsburg,Healdsburg,95448.0,"Sewer lateral blockage caused wastewater to seep from a private grease interceptor lid. Water traveled to a storm drain box, then drained  aprox 15 gallons of sewage into Foss Creek. This amount was unrecoverable due to the high flow of the creek",Manhole,"Wastewater had seeped from a private grease interceptor lid. Water traveled to a storm drain box, then traveled to Foss Creek",Surface water,"Sewer lateral blockage caused wastewater to seep from a private grease interceptor lid. Water traveled to a storm drain box, then traveled to Foss Creek",02-JUN-11 11.30.00.000000 AM,06/02/2011 11:30,06/02/2011 11:45,02-JUN-11 12.30.00.000000 PM,Debri-Rags,"Two diffrent  type of blue rags were identifiied  as the source of the stoppage. a blue windshield paper towel and the other was a  reinforced  fiber blue rag that would not break apart, caused a blockage that backed up sewage that finally discharged  out of the  interceptor lid.",,,Lower Lateral, ,4,plastic, ,Restored flow;Returned all or portion of spill to sanitary sewer system,"Used high pressure jetter to clear the blockage in the lower lateral at the manhole in the street. Then used the vacuum portion of the jetter truck to clean the storm drain and vacuum up all effected storm drain.  The creek flow was too fast  and it washed the  estimated 15 gallons of sewage down stream, unable to recover  the 15 gallons",
55,1SSO10037,Active,772226,754 Rose Lane,5.0,No,No,Not Applicable - Spill did not reach a separate storm drainpipe,0.0,0.0,38.61787,-122.860391,754 Rose,Healdsburg,95448.0,Private sewer lateral,Gravity sewer, ,Street/curb and gutter, ,22-SEP-11 12.30.00.000000 PM,09/22/2011 12:40,09/22/2011 13:00,22-SEP-11 01.10.00.000000 PM,Debri-General, ,,,Upper Lateral, , , , ,Cleaned-up (mitigated effects of spill), ,
56,1SSO10037,Active,774093,447 Piper St.  Healdsburg CA 95448,17.0,No,No,Not Applicable - Spill did not reach a separate storm drainpipe,17.0,0.0,38.61415,-122.86908,447 Piper,Healdsburg,95448.0,Private driveway and municipal gutter,Gravity sewer, ,Street/curb and gutter, ,02-NOV-11 08.52.00.000000 AM,11/02/2011 09:00,11/02/2011 09:05,02-NOV-11 09.50.00.000000 AM,Debri-General, ,,,Upper Lateral, , , , ,Cleaned-up (mitigated effects of spill);Contained all or portion of spill, ,
57,1SSO10037,Active,777420,152 Piper St.,5.0,No,No,Not Applicable - Spill did not reach a separate storm drainpipe,5.0,0.0,38.6141879,-122.8692055,152 Piper,Healdsburg,95448.0,Spillage from private lateral clean-out.,Gravity sewer, ,Other paved surface, ,06-JAN-12 04.54.00.000000 PM,01/06/2012 16:54,01/06/2012 17:00,06-JAN-12 06.00.00.000000 PM,Root intrusion, ,,,Upper Lateral, , , , ,Cleaned-up (mitigated effects of spill);Restored flow, ,
58,1SSO10037,Active,777424,706 Brown St,3.0,No,No,Not Applicable - Spill did not reach a separate storm drainpipe,3.0,0.0,38.6178429,-122.8645706,706 Brown,Healdsburg,95448.0,Spillage from private clean-out,Gravity sewer, ,Unpaved surface,Soil near clean-out,18-JAN-12 11.45.00.000000 AM,01/18/2012 11:45,01/18/2012 12:05,18-JAN-12 12.15.00.000000 PM,Debri-General, ,,,Upper Lateral, , , , ,Cleaned-up (mitigated effects of spill);Restored flow, ,
59,1SSO10037,Active,777427,312 Piper St,5.0,No,No,Not Applicable - Spill did not reach a separate storm drainpipe,5.0,0.0,38.61418791,-122.86650181,312 Piper,Healdsburg,95448.0,,Gravity sewer, ,Other paved surface;Unpaved surface, ,19-JAN-12 08.00.00.000000 PM,01/19/2012 20:00,01/19/2012 20:20,19-JAN-12 09.20.00.000000 PM,Grease deposition (FOG), ,,,Upper Lateral,Spillage from private lateral due to main blockage, , , ,Cleaned-up (mitigated effects of spill);Contained all or portion of spill;Inspected sewer using CCTV to determine cause;Restored flow, ,
60,1SSO10037,Active,791862,401 Grove Street               Healdsburg,5.0,No,No,Not Applicable - Spill did not reach a separate storm drainpipe,5.0,0.0,38.61201,-122.87365,401 Grove,Healdsburg,95448.0,5 gallons of sewage leaked from property line cleanout at City Hall,Gravity sewer,Sewage was released from the proertyline cleanout,Street/curb and gutter,sewage blockage was cleared in the lateral. The  sewage was vacuumed up. Affected area was pressure washed and recovered by using the city vacuum/ jetter truck. sewage was transported to the Water Reclamation Facility for final disposal.,03-JAN-13 07.40.00.000000 AM,01/03/2013 07:45,01/03/2013 08:00,03-JAN-13 08.53.00.000000 AM,Debri-General,Paper blockage,,,Lower Lateral, ,4, , ,Cleaned-up (mitigated effects of spill);Contained all or portion of spill, ,
61,1SSO10037,Active,797159,"218  Center St.   Healdsburg, CA 95448",28.0,No,No,Not Applicable - Spill did not reach a separate storm drainpipe,28.0,0.0,38.60933,-122.86867,218 Center,Healdsburg,95448.0,Spill from propety line cleanout at private residence onto sidewalk and into gutterpan.,Gravity sewer, ,Street/curb and gutter, ,14-JUN-13 01.53.00.000000 PM,06/14/2013 13:53,06/14/2013 14:00,14-JUN-13 02.00.00.000000 PM,Debri-General,Flow was stoppped upon arrival of staff,,,Upper Lateral, , , , ,Cleaned-up (mitigated effects of spill);Contained all or portion of spill;Restored flow;Returned all or portion of spill to sanitary sewer system,"Staff used auger and vacuum truck for mitigation and clean-up efforts, all waste was removed and recieved at the POTW.",
62,1SSO10037,Active,801435,433 Healdsburg Avenue,15.0,No,No,Not Applicable - Spill did not reach a separate storm drainpipe,15.0,0.0,38.603611,-122.866667,433 Healdsburg Avenue,Healdsburg,95448.0,,Lateral Clean Out (Public), ,Street/Curb and Gutter, ,04-DEC-13 04.19.00.000000 PM,12/04/2013 16:23,12/04/2013 17:25,04-DEC-13 05.32.00.000000 PM,Debris-General, , , ,Other (specify below),"Lower lateral, publicly maintained, clogged with debris", , , ,Cleaned-Up, ,
63,1SSO10042,Active,757552,Moody lateral,100.0,No,No,Not Applicable - Spill did not reach storm drainpipe,1.0,0.0,40.643889,-124.221944,720 Pershing,Loleta,95551.0,Main Line back-up resulting in overflow at residence clean-out.,Building or structure, ,Other paved surface, ,11-OCT-10 07.00.00.000000 AM,10/11/2010 07:30,10/11/2010 07:45,11-OCT-10 09.30.00.000000 AM,Debri-General, ,,,Main, ,6,VCP,50,Restored flow,called out contractor to jet wash main and lateral,
64,1SSO10043,Active,793445,Sierra Pacific Industries,3000.0,No,No,Not Applicable - Spill did not reach a separate storm drainpipe,1000.0,2000.0,40.86376,-124.15465,2593 New Navy Base,Arcata,95521.0,West Side of New Navy Base Road in Sierra Pacific parking lot. Southern truck entrance,Force main or pressure sewer, ,Unpaved surface, ,17-APR-13 11.50.00.000000 AM,04/17/2013 11:54,04/17/2013 12:01,17-APR-13 05.15.00.000000 AM,Other (specify below),excavation of private site without USA or agency notification,,,Main, ,3,PVC,30,Cleaned-up (mitigated effects of spill);Contained all or portion of spill;Restored flow;Returned all or portion of spill to sanitary sewer system, ,
65,1SSO10044,Active,724533,"1698, 1711 and 1714 Bella Vista",210.0,No,No,Not Applicable - Spill did not reach storm drainpipe,210.0,0.0,40.926667,124.097778,1698 Bella Vista,McKinleyville,95519.0,Main Blockage backed up into three houses.  All sewerage contained and cleaned up by homeowners.,Building or structure, ,Building or structure, ,14-JUN-08 10.10.00.000000 AM,06/14/2008 10:10,06/14/2008 10:20,14-JUN-08 10.15.00.000000 AM,Debris,"Blockage cleared itself, minor bits of debris were found on the floor of the downstream manhole.",,,Main,not applicable,6, ,25,Cleaned-up (mitigated effects of spill),Spill overflowed toilet fixtures with three residences.  Houses cleaned up by residents.,
66,1SSO10045,Active,747926,"44780 Main Street, Mendocino, CA  95460",210.0,No,No,Not Applicable - Spill did not reach storm drainpipe,0.0,0.0,39.3058,-123.79548,44780 Main,Mendocino,95460.0,From lateral at 44780 Main Street,Other (specify),From old clay lateral to residence,Unpaved surface,lawn at 44780 Main Street,28-DEC-09 12.00.00.000000 PM,12/28/2009 14:30,12/28/2009 15:00,28-DEC-09 03.30.00.000000 PM,Grease deposition (FOG), ,,,Other (specify below),Blockage was in 6-inch transite main line. wastewater backed up into clay lateral and discharged from clay lateral.,6,vitrious clay,75,Restored flow, ,
67,1SSO10048,Active,820828,460 North st,100.0,No,No,Not Applicable - Spill did not reach a separate storm drainpipe,0.0,0.0,,,460 North St,Montague,96064.0,At the clean out at property line in the alley,Lateral Clean Out (Private), ,Unpaved surface, ,07-JAN-16 03.00.00.000000 PM,01/08/2016 08:15,01/08/2016 08:45,08-JAN-16 09.00.00.000000 AM,Debris-General, ,Single Family Home, ,Lower Lateral (Private), ,4,pvc,20,Cleaned-Up;Contained all or portion of spill;Restored flow;Property Owner Notified, ,
