Wdid	Status	Last Updated On	CS Type	SSOq Population Served	SSOq Annual O M Budget	SSOq Annual Cap Exp Budget	SSOq Entry Individuals	SSOq Journey Individuals	SSOq Super Individuals	SSOq Manage Individuals	SSOq Grade I Maint	SSOq Grade I Plant	SSOq Grade II Maint	SSOq Grade II Ei	SSOq Grade II Mechanical	SSOq Grade III Maint	SSOq Grade III Ei	SSOq Grade III Mechanical	SSOq Grade IV Maint	SSOq Grade IV Ei	SSOq Grade IV Mechanical	SSOQ_CSU_I	SSOQ_CSU_II	SSOQ_PIPE_6_GRAVITY	SSOQ_PIPE_6_FORCE	SSOQ_PIPE_8_GRAVITY	SSOQ_PIPE_8_FORCE	SSOQ_PIPE_9_18_GRAVITY	SSOQ_PIPE_9_18_FORCE	SSOQ_PIPE_19_36_GRAVITY	SSOQ_PIPE_19_36_FORCE	SSOQ_PIPE_36_GRAVITY	SSOQ_PIPE_36_FORCE	SSOQ_PIPE_UNKNOWN_GRAVITY	SSOQ_PIPE_UNKNOWN_FORCE	SSOQ_PIPE_TOTAL_GRAVITY	SSOQ_PIPE_TOTAL_FORCE	SSOQ_MILES_OF_FORCE_MAIN	SSOQ_MILES_OF_GRAVITY_SEWER	SSOQ_MILES_OF_LATERALS	SSOQ_PORTION_OF_LTERL_RESPSBLE	SSOQ_MILES_OF_LTERL_RESPSBLE	SSOQ_NO_SERVICE_LATERAL	SSOQ_UNKNOWN_GRAVITY	SSOQ_UNKNOWN_OVER	SSOQ_UNKNOWN_UNDER	SSOQ_CONSTRUCTED_BEFORE_1900	SSOQ_BEFORE_1900_OVER	SSOQ_BEFORE_1900_UNDER	SSOQ_CONSTRUCTED_1900_1919	SSOQ_1900_1919_OVER	SSOQ_1900_1919_UNDER	SSOQ_CONSTRUCTED_1920_1939	SSOQ_1920_1939_OVER	SSOQ_1920_1939_UNDER	SSOQ_CONSTRUCTED_1940_1959	SSOQ_1940_1959_OVER	SSOQ_1940_1959_UNDER	SSOQ_CONSTRUCTED_1960_1979	SSOQ_1960_1979_OVER	SSOQ_1960_1979_UNDER	SSOQ_CONSTRUCTED_1980_1999	SSOQ_1980_1999_OVER	SSOQ_1980_1999_UNDER	SSOQ_CONSTRUCTED_2000_CURRENT	SSOQ_AFTER_2000_OVER	SSOQ_AFTER_2000_UNDER	SSOQ_TOTAL_GRAVITY	SSOQ_TOTAL_OVER	SSOQ_TOTAL_UNDER	SSOQ_INACCESSIBLE_SEWER_MILES	SSOQ_SEWER_CLEAN_PRODUCTION	SSOQ_GRAVITY_SEWER_INSPECTION	SSOQ_SSF_AVERAGE_DRY	SSOQ_SSF_PEAK_WET	SSOQ_TO_TYPE_1	SSOQ_TO_NAME_1	SSOQ_TO_WDID_1	SSOQ_26_COUNT	SSOQ_TRIBUTARY_SSS	SSOQ_TRIBUTARY_1	SSOQ_TRIBUTARY_NAME_1	SSOQ_TRIBUTARY_WDID_1	SSOQ_27B_COUNT	SSOQ_GRAVITY_AERIAL_CROSS	SSOQ_FORCE_AERIAL_CROSS	SSOQ_SIPHONS_CONVEY_SEWAGE	
1SSO10069	Active	08/01/2016	School	10,000	750,000	0	0	5	2	2	0	0	0	0	0	0	0	0	0	0	0	1	1	30	0	30	0	10	0	10	0	20	0	0	0	100	0	0	2.5	1.2	upperLower	1.2	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	20	0	0	10	0	0	100	0	0	0	0.3	0.4	.2169	.319	WWTP other agency	Laguna Water Treatment Plant	1B83099OSONOSON	4	No	 	 	 	5	1	0	0	
1SSO10070	Active	02/27/2017	Municipal (Public)	10,400	510,000	459,000	0	3	0.5	0.5	2	0	1	0	0	0	0	0	1	0	0	2	1	32	0	54	0	12	0	2	0	0	0	0	0	100	0	0	18.4	16	none	0	1792	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	20	0	0	28	0	0	35	0	0	100	0	0	0	9.5	0.1	.3	1.2	WWTP other agency	Laguana Treatment Plant	1B830990SON	4	No	No	 	 	5	0	0	3	
1SSO10074	Active	04/01/2016	Municipal (Public)	16,500	608,188	1,416,770	0	9	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	80	0	10	0	10	0	0	0	0	0	0	0	100	0	0	44	44	none	0	5642	0	0	0	0	0	0	30	0	0	30	0	0	40	0	0	0	0	0	0	1	0	0	0	0	100	1	0	0	58	2.6	1.05	5.775	WWTP same agency	City of Ukiah	1B84029OMEN	4	Yes	Yes	Ukiah Valley San District	1B84029OMEN	5	18	0	0	
1SSO10078	Active	04/21/2016	Municipal (Public)	3,000	168,000	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	5	100	5	0	0	0	0	0	0	0	100	100	0.5	26	20	lower	5	1250	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	20	0	0	35	100	0	5	0	0	100	100	0	0.5	6	0.5	.25	1.5	WWTP same agency	Perk Beds	123	4	No	 	 	 	5	0	0	1	
1SSO10079	Active	10/19/2016	Municipal (Public)	2,972	317,240	21,741	2	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	70	0	10	0	20	100	0	0	0	0	0	0	100	100	2	22	0	none	0	1970	0	0	0	0	0	0	1	0	0	2	0	0	30	0	0	30	0	0	35	0	0	2	2	0	100	2	0	1	10	1	1.29	1.43	WWTP same agency	Weed Shastina	ISSO10079	4	No	 	 	 	5	8	2	0	
1SSO10080	Active	12/06/2016	Municipal (Public)	288	16,000	15,312	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	85	100	15	0	0	0	0	0	0	0	0	0	100	100	0.7	3	0.8	lower	0.2	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	1	0	0	0	100	0	1	0	0.3	0	0.002	0.05	WWTP same agency	Weott Community Services District	1SSO10080	4	No	 	 	 	5	0	0	0	
1SSO10081	Active	08/23/2016	Municipal (Public)	50	76,676	15,000	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	100	100	0	0	0	0	0	0	0	0	0	0	100	100	0.4	0.9	0.3	lower	0.3	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	1	0	0	0	0	0	0	100	0	1	0	0	0	0.0045	0.0227	WWTP same agency	Westport County Water District	1B752600MEN	4	No	 	 	 	5	0	0	0	
1SSO10083	Historical																																																																														0					0				
1SSO10085	Active	02/17/2016	Municipal (Public)	28,569	892,607	473,000	1	5	1	3	2	0	1	0	1	0	0	0	1	0	0	2	1	49	0.3	32	0	15	0	4	0	.2	0	0	0	100	0	0.3	92	60	none	0	8250	NA	NA	NA	0	0	0	0	0	0	0	0	0	1	0	0	39	0	0	50	1	0	10	1	0	100	2	0	0	45	20.4	1.41	3.161	WWTP same agency	Windsor Water District	1SSO10085	4	No	 	 	 	5	0	0	2	
1SSO10086	Active	04/21/2016	Municipal (Public)	7,500	1,371,000	421,600	1	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	25	0	5	0	5	0	0	0	0	0	100	0	1.7	48.1	10	none	0	2995	2	0	0	6	0	0	6	0	0	24	0	0	12	0	0	35	0	0	5	0	0	10	0	4	100	0	4	1.5	48.1	2	.71	3.6	WWTP same agency	CITY OF YREKA WASTEWATER	1A84073OSIS	4	No	No	 	 	5	6	0	1	
1SSO10100	Active	09/01/2016	Municipal (Public)	520	186,423	39,850	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	83	100	17	0	0	0	0	0	0	0	0	0	100	100	4	4.8	4.3	lower	1.1	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	100	100	0	0	0	0	30,275	127,633	SSS other agency	City of Arcata	1B15019WNHU	4	No	 	 	 	5	0	1	0	
1SSO11000	Active	05/11/2015	Park (w/Campground)	1,500	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	100	0	0.6	1.3	0.5	upperLower	0.5	1	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	50	0	0	25	0	0	15	0	4	100	0	4	0.8	0	0	.0008	.0002	SSS same agency	salt point state park	1sso11000	4	No	 	 	 	5	0	0	0	
1SSO11173	Active	06/03/2016	School	9,000	24,000	0	3	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	60	100	40	0	0	0	0	0	0	0	0	0	100	100	0.1	4.5	0.2	upperLower	0.2	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	85	0	0	100	0	0	0	0.2	0.2	.12	.12	WWTP other agency	City of Arcata	1SSO11173	4	No	 	 	 	5	2	0	0	
1SSO11419	Active	03/23/2017	Municipal (Public)	16,530	2,864,505	966,145	2	10	2	1	1	0	1	0	1	0	0	0	0	0	0	0	0	70	60	20	20	10	20	0	0	0	0	0	0	100	100	18	78	50	none	0	6326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	5	14	15	0	7	5	0	2	100	5	23	5	14.3	4	.65	1.8	SSS other agency	City of Eureka	1B82151OHUM	4	No	 	 	 	5	0	3	0	
1SSO11441	Active	12/15/2016	Municipal (Public)	3,047	35,000	70,000	1	3	1	1	4	0	0	0	0	0	0	0	0	0	0	4	0	70	100	30	0	0	0	0	0	0	0	0	0	100	100	1	54	20	lower	15	1325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	1	3	100	1	3	1	16	12	170,000	1,500,000	WWTP other agency	willits	0	4	No	 	 	 	5	2	0	2	
1SSO11454	Active	04/01/2016	Other	5,000	608,188	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	10	0	15	0	10	0	5	0	0	0	100	0	1	43	44	none	0	4971	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	35	0	0	40	2	0	0	0	0	100	2	0	0	47	2.3	.95	5.225	WWTP other agency	City of Ukiah	1B84029OMEN	4	No	 	 	 	5	17	3	3	
1SSO11467	Active	06/13/2016	Municipal (Public)	7,273	3,580,000	9,900,000	2	7	3	2	0	0	0	0	0	0	0	0	0	0	0	2	0	65	0	25	0	10	100	0	0	0	0	0	0	100	100	2.6	25	30	lower	8	2888	0	0	0	0	0	0	15	0	0	40	0	0	10	0	0	23	4	0	7	0	2	5	0	0	100	4	2	2	19	0.3	0.473	4.075	WWTP same agency	Municipsl Improvement District	1B84083OMEN	4	No	 	 	 	5	0	2	0	
1SSO11475	Active	07/22/2016	Municipal (Public)	367	79,010	17,000	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0	100	100	1.5	3.6	4	none	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	100	0	0	0	100	0	100	2.8	1.5	1.5	15,000	49,000	WWTP other agency	fortuna wwtp	na	4	No	No	 	 	5	0	0	0	
1SSO11490	Active	03/02/2017	Military	1,650	10,000	25,000	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	15	100	80	0	5	0	0	0	0	0	0	0	100	100	1.1	4.9	0.6	upperLower	0.6	158	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	50	0	0	20	0	1	25	0	1	100	0	2	0.5	0	0.2	.086	.257	WWTP same agency	US Coast Guard TRACEN WWTP	1B72033OSON	4	No	 	 	 	5	3	1	0	
1SSO11491	Active	02/27/2017	Municipal (Public)	165,267	4,743,837	12,000,000	16	47	7	3	21	0	15	0	0	5	0	0	6	0	0	20	3	36	74	41	1	15	10	5	15	3	0	0	0	100	100	6.4	562	434	none	0	47801	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	40	3	0	35	9	0	17	5	0	100	17	0	0	192.7	83.2	10.3	40.2	WWTP same agency	Laguana Treatment Plant	1B830990SON	4	Yes	No	South Park Co Sanitation District	1SSO10070	5	167	5	34	
1SSO11555	Active	12/12/2016	Municipal (Public)	150	131,000	12,000	0	2	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	100	100	0	0	0	0	0	0	0	0	0	100	100	2	1	0.5	none	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	2	0	0	0	100	0	2	0.5	0.5	0	.005	.024	WWTP same agency	anchor bay	na	4	No	 	 	 	5	1	0	0	
1SSO11603	Active	10/03/2016	Municipal (Public)	1,000	215,610	1,686,500	7	3	1	5	0	0	1	0	1	0	0	0	0	0	0	1	1	60	0	0	0	40	0	0	0	0	0	0	0	100	100	0	4.5	1	none	0	484	0	0	0	0	0	0	0	0	0	35	0	0	50	0	0	15	0	3	0	0	0	0	0	0	100	0	3	0	1	0.3	087	267	SSS same agency	0	0	4	No	 	 	 	5	0	1	0	
1SSO11611	Active	03/28/2017	Municipal (Public)	2,000	25,000	5,000	2	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	70	100	20	0	10	0	0	0	0	0	0	0	100	100	1	5	1	lower	1	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	1	4	0	0	0	100	1	4	0	0.5	0	.075	.35	WWTP same agency	Hayfork	1A97069wntr	4	No	 	 	 	5	1	1	0	
1SSO11652	Active	12/01/2016	Landfill	30	300,000	5,000	1	4	0	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	100	100	0	0	0	0	0	0	0	0	100	100	0.5	4.5	0	none	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	100	100	0	0	N/A	N/A	0	0	WWTP other agency	Laguna Subregional WWTP, Llano Rd., Santa Rosa	1SSO11652	4	No	 	 	 	5	3	0	0	
1SSO11752	Active	04/07/2016	Municipal (Public)	1,255	77,000	120,000	1	3	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	30	100	30	0	40	0	0	0	0	0	0	0	100	100	0.5	2.5	1	lower	0.5	500	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	60	1	0	05	0	0	0	0	0	100	1	0	0	0	0	.120	1.1	WWTP same agency	Blue Lake WWTP	NA	4	Yes	Yes	Blue Lake WWTP	NA	5	3	1	0	
1SSO18109	Active																																																																														0					0				
2SSO10087	Active	01/30/2017	Municipal (Public)	76,419	3,100,000	9,100,000	0	10	2	1	0	0	1	0	0	0	0	0	1	0	0	0	2	30	75	40	15	30	10	0	0	0	0	0	0	100	100	6	128	100	none	0	18510	78	0	0	0	0	0	0	0	0	0	0	0	0	4	11	0	4	8	11	1	1	11	12	2	100	21	22	10	13.5	10	5.9	33	SSS other agency	EBMUD	0	4	No	 	 	 	5	0	0	0	
2SSO10088	Active	07/20/2016	Municipal (Public)	18,500	1,155,000	1,500,000	0	6	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	41	0	36	0	19	0	3	0	1	0	0	0	100	0	0	32	32	lower	14	4600	0	0	0	0	0	0	13	0	0	24	0	0	3	0	0	4	0	0	28	0	0	28	0	0	100	0	0	0	6	6	1.2	21.7	WWTP other agency	East Bay Municipal Utility District	2SSO10131	4	Yes	No	University fo California - Village	2SSO10210	5	0	0	1	
2SSO10089	Active	08/28/2016	Municipal (Public)	1,700	650,000	120,000	1	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	10	0	0	0	0	0	0	0	0	0	100	0	0	6.0	5	none	0	750	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	4	0	0	1	0	0	38	0	0	100	0	0	0	4.4	0.1	0.14	1.4	WWTP other agency	Sewerage Agency of Southern Marin	221I000240	4	No	 	 	 	5	0	0	0	
2SSO10090	Active	07/03/2016	Municipal (Public)	1,200	264,000	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	10	0	0	0	0	0	0	0	0	0	100	0	0	3.2	15	none	0	572	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	1	0	0	3	0	0	7	0	0	100	0	0	0	1	1	0.085	0.9	WWTP same agency	Sewerage Agency of Southern Marin	2SSO 10090	4	No	 	 	 	5	0	0	0	
2SSO10091	Active	02/23/2017	Municipal (Public)	19,454	373,855	1,200,000	3	9	3	2	7	1	3	0	0	1	0	0	0	0	0	7	3	60	10	30	0	10	90	0	0	0	0	0	0	100	100	2.5	25	40	lower	26	4600	0	0	0	0	0	0	5	0	0	10	0	0	20	0	0	15	1	2	25	0	0	25	0	2	100	1	4	3	22.5	2.5	1.4	4.2	WWTP same agency	City Of American Canyon	2SS010091	4	No	 	 	 	5	16	2	0	
2SSO10092	Active	03/12/2016	Park (w/Campground)	2,000	92,000	92,000	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	100	100	0	0	0	0	0	0	0	0	0	0	100	100	4	2	2	upperLower	2	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	20	0	8	100	0	8	0	0.5	0	.012	.018	WWTP same agency	Angel Island State Park WWTP	R2-2005-0031	4	No	No	 	 	5	0	0	0	
2SSO10093	Active	01/16/2017	Municipal (Public)	11,000	1,138,500	189,500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40%	0	60%	0	0	100%	0	0	0	0	0	0	100	100	1	12	13	lower	6.4	1700	0	0	0	0%	0	0	0%	0	0	0%	0	0	3%	0	0	25%	0	0	60%	0	0	12%	0	0	100	0	0	0	10	4	280,000gpd	410,000gpd	WWTP other agency	SFPUC	0	4	No	 	 	 	5	0	0	0	
2SSO10094	Active	09/06/2016	Municipal (Public)	26,000	2,527,000	6,325,000	1	3	1	1	3	0	4	0	0	2	1	0	2	0	0	0	0	79	52	12	10	7	38	2	0	0	0	0	0	100	100	5	85	76	none	0	7671	0	0	0	0	0	0	0	0	0	8	0	0	19	0	0	22	0	1	17	2	5	34	1	2	100	3	8	5	49.5	10.5	1.8	11	WWTP other agency	Silicon Valley Clean Water	NA	4	No	 	 	 	5	16	2	0	
2SSO10095	Active	04/19/2016	Municipal (Public)	27,978	1,157,920	20,000	2	12	2	2	2	2	4	0	3	0	0	0	1	0	0	7	0	0	0	0	0	100	100	0	0	0	0	0	0	100	100	5	145	160	lower	80	9268	0	0	0	0	0	0	0	0	0	5	0	0	10	0	0	15	0	0	60	0	0	10	100	100	100	100	100	5	20	1	2.0	9.0	WWTP same agency	City of Benicia	2SSO10095	4	No	 	 	 	5	0	0	0	
2SSO10096	Active	08/04/2016	Municipal (Public)	112,580	4,680,000	7,700,000	0	18	2	2	0	0	4	0	0	0	0	0	0	0	0	0	0	22	37	53	63	19	0	4	0	05	0	1	0	100	100	0.6	254	260	lower	130	31600	11	7	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	40	0	0	43	0	0	100	7	0	0	82	16	9.6	115.2	WWTP other agency	EBMUD	2SSO10131	4	Yes	Yes	UCB	2SSO10210	5	33	0	0	
2SSO10097	Active	01/23/2017	Municipal (Public)	4,282	2,226,400	0	3	3	2	1	1	0	2	0	0	0	0	0	0	0	0	0	0	47	27	31	57	22	16	0	0	0	0	0	0	100	100	3.9	17.1	7.2	none	0	1887	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	30	0	0	13	1	2	13	1	0	100	2	2	1	1.1	5.3	0.369	0.436	WWTP other agency	San Francisco PUC Southeast WWTP	CA0037664	4	No	 	 	 	5	0	0	0	
2SSO10098	Active	03/02/2017	Municipal (Public)	3,756	1,033,000	265,000	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	60	0	38	0	2	0	0	0	0	0	0	0	100	0	0	5.3	3.5	lower	2	1650	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	3	0	0	2	0	0	100	0	0	0.1	4.0	5.3	.029	.35	WWTP other agency	San Jose Santa Clara	NA	4	No	 	 	 	5	0	0	0	
2SSO10099	Active	04/25/2016	Municipal (Public)	28,158	3,303,260	3,000,000	2	17	2	2	11	0	4	0	1	3	0	0	3	0	0	1	0	48	4	31	30	16	33	4	33	1	0	0	0	100	100	5.4	82	60	lower	31	8486	0	0	0	10	0	0	20	0	0	16	0	0	18	1	0	14	0	1	12	0	2	10	0	3	100	1	6	5	72,458	21	2.95	7	WWTP same agency	City of Burlingame	CA0037788	4	No	No	 	 	5	2	2	4	
2SSO10100	Active	06/06/2016	Municipal (Public)	40,000	2,656,800	3,546,500	0	8	3	2	4	0	3	0	0	0	0	0	6	0	0	2	0	57	5	33	5	6	10	4	80	0	0	0	0	100	100	4.2	96	150	none	0	12000	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	35	3	0	1	0	0	4	2	0	100	5	0	0	110	10.5	2.5	10	WWTP same agency	Calera Creek Water Recycling Plant	2SSO10100	4	No	 	 	 	5	3	0	0	
2SSO10101	Active	11/18/2016	School	15,500	10,000	0	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	40	0	50	0	0	0	0	0	0	0	100	0	0	2.3	0	none	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	10	0	1	0	0	1	0	0	100	10	0	0	0.2	0.4	0.09	0.12	WWTP other agency	East Bay Discharge Authority Group	2 019123001	4	No	 	 	 	5	0	0	0	
2SSO10102	Active	12/01/2016	Municipal (Public)	5,155	760,801	730,000	0	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	28	50	56	0	16	50	0	0	0	0	0	0	100	100	0	16	8.2	none	0	1356	0	0	0	0	0	0	7	0	0	7	0	0	11	0	0	38	0	34	30	0	33	7	100	33	100	100	100	0	2.0	0	.39	.8	WWTP same agency	Calistoga WWTP	2 283003001	4	No	 	 	 	5	1	2	1	
2SSO10103	Active	05/03/2016	Municipal (Public)	61,388	2,865,789	2,390,000	1	7	2	1	4	0	0	0	0	2	0	0	3	0	0	0	0	22	48	61	52	10	0	6	0	1	0	0	0	100	100	2	146	158	none	0	17049	0	0	0	0	0	0	0	0	0	5	0	0	56	0	33	24	0	11	12	0	45	3	0	11	100	0	100	0	120	10	3.2	18.6	WWTP other agency	Oro Loma Sanitary District	na	4	No	 	 	 	5	7	0	0	
2SSO10104	Active	10/06/2016	Airport	12,000	4,200,000	470,000	0	14	4	3	0	1	0	0	4	0	0	1	0	0	0	2	2	62	43	13	13	22	19	3	21	0	4	0	0	100	100	15.5	15.6	10	none	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	16	1	12	39	1	8	44	1	3	100	3	23	0	1	1	0.57	2.2	WWTP same agency	Mel Leong Treatment Plant	2SSO10104	4	No	 	 	 	5	0	0	0	
2SSO10105	Active	01/27/2017	Municipal (Public)	481,600	14,472,853	17,925,105	3	46	6	6	13	3	19	0	2	6	0	3	4	0	1	1	0	17	5	67	5	11	42	3	48	2	0	0	0	100	100	23	1,519	1,070	none	0	155660	0	0	0	0	0	0	0	0	0	1	0	0	44	0	0	33	0	2	19	2	3	3	5	7	100	7	12	0	850	170	29.1	228	SSS same agency	Central Contra Costa Sanitary	2SSO10105	4	Yes	No	City of Concord	2SSO10109	5	152	4	25	
2SSO10109	Active	10/13/2016	Municipal (Public)	134,560	19,118,037	6,243,000	1	7	1	1	5	0	5	0	0	0	0	0	1	0	0	0	0	46	0	24	0	13	0	4	0	3	0	10	0	100	0	0	344.9	340	lower	119.7	42118	0	0	0	0	0	0	3	0	0	5	0	0	31	0	0	25	0	0	29	0	0	7	0	0	100	0	0	25	478.2	24.9	10.3	15.3	WWTP other agency	cccsd	0	4	No	 	 	 	5	3	0	3	
2SSO10110	Active	06/03/2016	Municipal (Public)	30,010	4,511,246	1,756,275	1	3	1	1	3	0	2	0	0	3	0	0	4	0	0	0	0	80	100	8	0	7	0	4	0	1	0	0	0	100	100	0.1	125	62	none	0	11382	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	75	0	0	9	0	0	1	0	3	100	0	3	0	135	2.9	3.49	6.07	WWTP other agency	City of Palo Alto	2SSO10164	4	Yes	No	City of Mountain View	2SSO10111	5	35	1	0	
2SSO10111	Active	04/05/2017	Municipal (Public)	77,925	13,720,412	14,091,000	3	9	2	2	2	4	3	0	1	1	0	0	6	0	1	2	2	21	0	53	0	19	0	4	0	1	0	2	0	100	0	0	160	200	none	0	17373	0	0	0	0	0	0	0	0	0	5	0	0	37	0	0	44	1	1	6	0	0	8	0	0	100	1	1	0	124	1	6.4	13.6	WWTP other agency	PARWQCP	NA	4	Yes	No	Los Altos City	2SSO10110	5	25	0	5	
2SSO10112	Active	03/30/2016	Municipal (Public)	19,500	710,000	360,000	0	4	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	33	04	52	0	5	0	10	0	0	0	0	0	100	100	0.3	50	61	none	1	6409	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	62	0	2	7	0	0	2	0	0	100	0	2	1.5	10.2	0.3	1.09	2.69	WWTP same agency	Pinole/Hercules WWTP	255010112	4	No	 	 	 	5	6	0	0	
2SSO10113	Active	04/11/2016	Municipal (Public)	68,000	1,946,000	1,500,000	2.5	2	1	0.2	11	0	6	0	0	2	0	0	0	0	0	1	1	42	100	38	0	16	0	4	0	0	0	0	0	100	100	0.1	174	188	lower	80	17000	0	0	0	0	0	0	0	0	0	3	0	0	11	0	0	29	0	0	33	0	1	24	0	0	100	0	1	0	231	2.3	13.1	14.6	WWTP other agency	Delta Diablo	2SSO10127	4	No	 	 	 	5	4	0	2	
2SSO10114	Active	10/28/2016	Municipal (Public)	7,037	1,812,479	997,246	3	2	2	1	0	0	0	0	0	1	0	0	1	0	0	0	0	82	0	11	0	7	0	0	0	0	0	0	0	100	0	1	25	23	none	0	4534	0	0	0	0	0	0	0	0	0	0	0	0	25	1	1	60	0	0	14	0	0	1	1	0	100	2	1	7.5	25	1	646,084	2,830,000	WWTP other agency	Sausalito Marin City Sanitary District	2SSO10189	4	No	 	 	 	5	0	0	0	
2SSO10115	Active	12/08/2016	Municipal (Public)	117,712	24,620,913	21,570,893	8	10	0	2	1	3	5	0	2	0	0	3	0	0	3	1	0	77	5	11	9	10	26	2	54	0	6	0	0	100	100	5.6	119.5	60	lower	42	15000	26	0	0	0	0	0	11	0	0	2	0	0	45	0	3	4	1	1	4	1	1	8	5	0	100	7	5	10	42	4	8.58	21.04	WWTP same agency	SSF\SB WQCP	241-1-000040	4	No	 	 	 	5	6	3	0	
2SSO10117	Active	03/14/2017	Municipal (Public)	1,520	814,541	100,000	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	34	0	20	0	0	0	0	0	0	0	100	0	0	6.6	4	none	0	443	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	65	0	0	15	0	0	0	0	0	100	0	0	0	6.6	1	0.089	0.82	WWTP other agency	South San Francisco	NA	4	No	No	 	 	5	1	0	3	
2SSO10120	Historical	03/02/2015	Municipal (Public)	150	98,000	25,000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	25	0	0	0	0	0	0	0	0	100	100	0.5	1.5	0.5	none	0	48	0	0	0	0	0	0	0	0	00	0	0	0	0	0	0	0	0	0	100	0	1	0	0	0	100	0	1	0	0	0	0.005	0.04	SSS same agency	leach fileds SD 6	2SSO10120	4	No	 	 	 	5	0	0	0	
2SSO10121	Historical	06/05/2007	 	232	160,778	0	0	0	0	0	0	 	0	 	 	1	 	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1.3	0.5	none	 	86	 	 	 	90	 	 	0	 	 	0	 	 	0	 	 	0	 	 	10	 	 	0	 	 	 	 	 	0	0.1	0.1	 	 	 	 	 	4	 	 	 	 	5	 	 	 	
